REGION,COLONY,COLONY_IMAGES,HERO,ASCENTION_QUEST_NAME,RECOMMENDED_LEVEL,CHAPTER,POST_GAME_QUEST,HOW_TO_ACCEPT_QUEST,QUEST,HERO_IMAGES,HERO_INFO,ASCENTION_PRE_REQUISIT_HEADER,ASCENTION_PRE_REQUISIT_VALUE,HERO_ASCENTION
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 63,Chapter 7,NULL,This is Ashera's Ascension Quest. You must have completed Side Story: Noah first. Head to the Question Mark at Old Kana Battlefied in the south of Fornis Region with Ashera in your party. Eunie must be at rank 10 as a Lone Exile.,A Deep-Seated Scar,https://charalambosbucket1.s3.amazonaws.com/348b805266b57bc5399d9d773a8c4232.png,Swordfighter,Recommended Level,60,
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 63,Chapter 7,NULL,This is Ashera's Ascension Quest. You must have completed Side Story: Noah first. Head to the Question Mark at Old Kana Battlefied in the south of Fornis Region with Ashera in your party. Eunie must be at rank 10 as a Lone Exile.,A Deep-Seated Scar,https://charalambosbucket1.s3.amazonaws.com/348b805266b57bc5399d9d773a8c4232.png,Swordfighter,How to Unlock,Progress through Chapter 7,
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 63,Chapter 7,NULL,This is Ashera's Ascension Quest. You must have completed Side Story: Noah first. Head to the Question Mark at Old Kana Battlefied in the south of Fornis Region with Ashera in your party. Eunie must be at rank 10 as a Lone Exile.,A Deep-Seated Scar,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Quest Giver,N/A,
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 63,Chapter 7,NULL,This is Ashera's Ascension Quest. You must have completed Side Story: Noah first. Head to the Question Mark at Old Kana Battlefied in the south of Fornis Region with Ashera in your party. Eunie must be at rank 10 as a Lone Exile.,A Deep-Seated Scar,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Chapter,Chapter 7,
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 63,Chapter 7,NULL,This is Ashera's Ascension Quest. You must have completed Side Story: Noah first. Head to the Question Mark at Old Kana Battlefied in the south of Fornis Region with Ashera in your party. Eunie must be at rank 10 as a Lone Exile.,A Deep-Seated Scar,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Recommended Level,60,
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 63,Chapter 7,NULL,This is Ashera's Ascension Quest. You must have completed Side Story: Noah first. Head to the Question Mark at Old Kana Battlefied in the south of Fornis Region with Ashera in your party. Eunie must be at rank 10 as a Lone Exile.,A Deep-Seated Scar,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,How to Unlock,Progress through Chapter 7,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/23cfca14cbfc3d4d4f367972cbbceff8.png,Juniper,Chapter,Chapter 5,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/23cfca14cbfc3d4d4f367972cbbceff8.png,Juniper,How to Unlock,Complete the Standard Quest “Learning from Lambda” and rank up Stalker to Rank 10 on any of your characters.,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/23cfca14cbfc3d4d4f367972cbbceff8.png,Juniper,Recommended Level,48,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/23cfca14cbfc3d4d4f367972cbbceff8.png,Juniper,Quest Giver,N/A,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/0bf3214ae03872b5f8303a554694f0b1.png,Stalker,Chapter,Chapter 5,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/0bf3214ae03872b5f8303a554694f0b1.png,Stalker,How to Unlock,Complete the Standard Quest “Learning from Lambda” and rank up Stalker to Rank 10 on any of your characters.,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/0bf3214ae03872b5f8303a554694f0b1.png,Stalker,Recommended Level,48,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/0bf3214ae03872b5f8303a554694f0b1.png,Stalker,Quest Giver,N/A,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Chapter,Chapter 5,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,How to Unlock,Complete the Standard Quest “Learning from Lambda” and rank up Stalker to Rank 10 on any of your characters.,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Recommended Level,48,
Pentelas Region,Colony Tau,https://charalambosbucket1.s3.amazonaws.com/724fd6656980504f8eb04e26456239db.png,Juniper,Ascension Quest: Survivors Walkthrough ,Lv. 58,Chapter 5,NULL,Find the Ferronis Hulk northwest of Everblight Plain in the Aetia Region.,The Battlescar Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Quest Giver,N/A,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/e390da3f5330e907fc7b20a630e7e1b1.png,Alexandria,Quest Giver,N/A,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/e390da3f5330e907fc7b20a630e7e1b1.png,Alexandria,Chapter,Chapter 5,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/e390da3f5330e907fc7b20a630e7e1b1.png,Alexandria,Recommended Level,57,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/e390da3f5330e907fc7b20a630e7e1b1.png,Alexandria,How to Unlock,Complete the Standard Quest “Scant Supplies” and rank up the Incursor class to Rank 10 on any of your characters.,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/e199720b895a8bb897ad7ab77e97ae75.png,Incursor,Quest Giver,N/A,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/e199720b895a8bb897ad7ab77e97ae75.png,Incursor,Chapter,Chapter 5,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/e199720b895a8bb897ad7ab77e97ae75.png,Incursor,Recommended Level,57,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/e199720b895a8bb897ad7ab77e97ae75.png,Incursor,How to Unlock,Complete the Standard Quest “Scant Supplies” and rank up the Incursor class to Rank 10 on any of your characters.,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Quest Giver,N/A,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Chapter,Chapter 5,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Recommended Level,57,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ," ",Chapter 5,NULL,NULL,Her Reasons,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,How to Unlock,Complete the Standard Quest “Scant Supplies” and rank up the Incursor class to Rank 10 on any of your characters.,Alexandria
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/e390da3f5330e907fc7b20a630e7e1b1.png,Alexandria,Quest Giver,N/A,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/e390da3f5330e907fc7b20a630e7e1b1.png,Alexandria,Chapter,Chapter 5,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/e390da3f5330e907fc7b20a630e7e1b1.png,Alexandria,Recommended Level,57,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/e390da3f5330e907fc7b20a630e7e1b1.png,Alexandria,How to Unlock,Complete the Standard Quest “Scant Supplies” and rank up the Incursor class to Rank 10 on any of your characters.,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/e199720b895a8bb897ad7ab77e97ae75.png,Incursor,Quest Giver,N/A,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/e199720b895a8bb897ad7ab77e97ae75.png,Incursor,Chapter,Chapter 5,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/e199720b895a8bb897ad7ab77e97ae75.png,Incursor,Recommended Level,57,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/e199720b895a8bb897ad7ab77e97ae75.png,Incursor,How to Unlock,Complete the Standard Quest “Scant Supplies” and rank up the Incursor class to Rank 10 on any of your characters.,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Quest Giver,N/A,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Chapter,Chapter 5,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Recommended Level,57,
Fornis Region,Colony Iota,https://charalambosbucket1.s3.amazonaws.com/a82b0c79b0ea568b1c16cdec861ffeb5.png,Alexandria,Ascension Quest: Inescapable Past Walkthrough ,Lv. 52,Chapter 6,NULL,You must have completed the Inescapable Past Hero Quest first. Gather info at Colony Iota and Discuss it at a Rest Stop. Alexandria needs to be in your party for you to Discuss It.,Alexandria's Birthday,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,How to Unlock,Complete the Standard Quest “Scant Supplies” and rank up the Incursor class to Rank 10 on any of your characters.,
